id,New-Identifiers-words-AVG,New-Identifiers-words-MIN,New-Abstractness-words-AVG,New-Abstractness-words-MAX,New-Abstractness-words-MIN,New-Commented-words-AVG,New-Commented-words-MAX,New-Synonym-commented-words-AVG,New-Synonym-commented-words-MAX,New-Comments-readability,New-Number-of-senses-AVG,New-Number-of-senses-MAX,New-Semantic-Text-Coherence-Standard-@-0.1,New-Semantic-Text-Coherence-Normalized-@-0.3,New-Text-Coherence-AVG,New-Text-Coherence-MIN,New-Text-Coherence-MAX,BW-Avg-Assignment,BW-Avg-blank-lines,BW-Avg-commas,BW-Avg-comments,BW-Avg-comparisons,BW-Avg-Identifiers-Length,BW-Avg-conditionals,BW-Avg-indentation-length,BW-Avg-keywords,BW-Avg-line-length,BW-Avg-loops,BW-Avg-number-of-identifiers,BW-Avg-numbers,BW-Avg-operators,BW-Avg-parenthesis,BW-Avg-periods,BW-Avg-spaces,BW-Max-Identifiers-Length,BW-Max-indentation,BW-Max-keywords,BW-Max-line-length,BW-Max-number-of-identifiers,BW-Max-numbers,BW-Max-char,BW-Max-words,Posnett-entropy,Posnett-volume,Posnett-lines,Dorn-DFT-Assignments,Dorn-DFT-Commas,Dorn-DFT-Comments,Dorn-DFT-Comparisons,Dorn-DFT-Conditionals,Dorn-DFT-Indentations,Dorn-DFT-Keywords,Dorn-DFT-LineLengths,Dorn-DFT-Loops,Dorn-DFT-Identifiers,Dorn-DFT-Numbers,Dorn-DFT-Operators,Dorn-DFT-Parenthesis,Dorn-DFT-Periods,Dorn-DFT-Spaces,Dorn-Visual-X-Comments,Dorn-Visual-Y-Comments,Dorn-Visual-X-Identifiers,Dorn-Visual-Y-Identifiers,Dorn-Visual-X-Keywords,Dorn-Visual-Y-Keywords,Dorn-Visual-X-Numbers,Dorn-Visual-Y-Numbers,Dorn-Visual-X-Strings,Dorn-Visual-Y-Strings,Dorn-Visual-X-Literals,Dorn-Visual-Y-Literals,Dorn-Visual-X-Operators,Dorn-Visual-Y-Operators,Dorn-Areas-Comments,Dorn-Areas-Identifiers,Dorn-Areas-Keywords,Dorn-Areas-Numbers,Dorn-Areas-Strings,Dorn-Areas-Literals,Dorn-Areas-Operators,Dorn-Areas-Identifiers/Comments,Dorn-Areas-Keywords/Comments,Dorn-Areas-Numbers/Comments,Dorn-Areas-Strings/Comments,Dorn-Areas-Literals/Comments,Dorn-Areas-Operators/Comments,Dorn-Areas-Keywords/Identifiers,Dorn-Areas-Numbers/Identifiers,Dorn-Areas-Strings/Identifiers,Dorn-Areas-Literals/Identifiers,Dorn-Areas-Operators/Identifiers,Dorn-Areas-Numbers/Keywords,Dorn-Areas-Strings/Keywords,Dorn-Areas-Literals/Keywords,Dorn-Areas-Operators/Keywords,Dorn-Areas-Strings/Numbers,Dorn-Areas-Literals/Numbers,Dorn-Areas-Operators/Numbers,Dorn-Areas-Literals/Strings,Dorn-Areas-Operators/Strings,Dorn-Areas-Operators/Literals,Dorn-align-blocks,Dorn-align-extent,Readable
Dorn185,0.561404,0,5.708861,12,0,0.105263,1,4.436508,12,0,5.105263,37,26,0.925926,0.742362,0.536875,0.899735,0.366667,0.066667,0.233333,0.034483,0.1,4.873786,0.178571,10.071429,0.428571,37.535714,0.035714,4.321429,0.392857,0.433333,0.666667,0.464286,12.5,12,34,2,77,11,3,350,7,4.239462,1172.976673,30,30,30,31,30,30,30,30,24,30,24,30,30,27,30,30,0,0,77,29.897436,76.935484,29.730769,76.83871,29.884615,76.967742,29.820513,0,0,76.83871,29.782051,0,0.387035,0.036225,0.004766,0.160153,0,0.096282,0,0,0,0,0,0,0.093596,0.012315,0.413793,0,0.248768,0.131579,4.421053,0,2.657895,33.6,0,20.2,0,0.60119,0,42,57,2.75
Dorn186,0.700565,0,4.818182,12,0,0.508475,9,5.470588,19,100,5.463277,37,35,0.945946,0.360354,0.07581,0.99403,0.325581,0.08,0.325581,0.025,0.139535,6.179012,0.153846,0,0.692308,35.74359,0.102564,4.128205,0.051282,0.348837,0.674419,1,2.615385,18,0,4,73,12,4,176,13,4.923516,1991.40735,50,43,42,51,43,43,1,43,45,43,35,43,43,40,40,39,84,49.670588,83.980392,49.870588,83.823529,49.564706,0,0,83.960784,49.764706,0,0,83.823529,49.741176,0.159495,0.445209,0.040734,0,0.179575,0,0.085485,2.791367,0.255396,0,1.125899,0,0.535971,0.091495,0,0.403351,0,0.19201,0,4.408451,0,2.098592,0,0,0,0,0.476038,0,58,62,2.75
Dorn188,0.538462,0,3.714286,6,0,0.076923,1,0.75,2,0,7.076923,57,5,1,0,0,0,0,0,0,0.090909,0,4.916667,0,1.2,0.7,13.7,0,1.4,0.1,0.1,0.1,0.2,2.4,11,4,2,55,7,1,31,2,4.565291,76,10,1,1,11,1,1,10,10,10,1,10,10,10,10,10,10,55,8.75,55,9.946429,54.818182,9.821429,0,0,55,9.464286,0,0,55,9.839286,0.238095,0.172619,0.160714,0,0.261905,0,0.035714,0.725,0.675,0,1.1,0,0.15,0.931034,0,1.517241,0,0.206897,0,1.62963,0,0.222222,0,0,0,0,0.136364,0,2,2,3.38
Dorn190,0.705882,0,4.788991,12,0,0.058824,1,24.387755,80,100,5.948529,38,32,0.941176,0,1,0,0.395833,0.24,0.3125,0.076923,0,5.982301,0,1.666667,0.305556,32.972222,0.027778,3.472222,0.722222,0.041667,0.125,0,4.75,17,8,2,54,6,5,193,23,4.640249,1498.29757,50,48,48,49,1,1,48,48,42,48,32,48,48,48,1,44,31.843137,49.779412,66.921569,49.926471,66.882353,49.705882,0,0,66.980392,49.955882,0,0,66.843137,49.955882,0.062401,0.273302,0.034755,0,0.386256,0,0.106635,4.379747,0.556962,0,6.189873,0,1.708861,0.127168,0,1.413295,0,0.390173,0,11.113636,0,3.068182,0,0,0,0,0.276074,0,154,186,2.76
Dorn194,0.6,0,6.333333,8,4,0.4,2,0.857143,4,100,2.8,9,2,1,0,0,0,0,0.222222,0.166667,0.5,0,6,0,4,0.5,13.75,0,1.25,0,0,0.166667,0,1.5,10,8,1,34,4,0,60,3,3.939665,36.541209,9,1,6,1,1,1,6,6,6,1,6,1,1,6,1,6,52.2,8.881356,58,8.966102,58,8.898305,0,0,0,0,0,0,58,8.915254,0.680233,0.139535,0.046512,0,0,0,0.02907,0.205128,0.068376,0,0,0,0.042735,0.333333,0,0,0,0.208333,0,0,0,0.625,0,0,0,0,0,0,0,0,3.83
Dorn197,0.163743,0,7.322917,10,0,0.099415,1,11.893204,27,24.44,0.964912,18,28,0.666667,0,0,0,0.422222,0.104167,0.288889,0.02439,0.266667,2.662651,0.3,10.4,0.875,35.975,0.2,4.775,0.575,0.511111,0.422222,0.175,15.675,13,20,5,83,11,2,643,21,3.922768,2366.624322,48,45,44,50,45,45,44,44,27,45,43,45,45,45,45,45,83,49,82.98,48.714286,82.92,48.77381,82.9,48.904762,82.94,48.988095,0,0,83,48.714286,0.068608,0.291909,0.067314,0.003883,0.01877,0,0.141748,4.254717,0.981132,0.056604,0.273585,0,2.066038,0.230599,0.013304,0.064302,0,0.485588,0.057692,0.278846,0,2.105769,4.833333,0,36.5,0,7.551724,0,34,37,3.73
Dorn198,0.72973,0,5.051724,9,0,0.648649,4,4.301075,12,100,7.567568,45,17,0.894737,0,0,0,0.291667,0.133333,0.333333,0.185185,0.041667,5.292308,0.136364,8.636364,0.863636,34.181818,0.090909,3.636364,0.136364,0.25,0.458333,0.318182,10.909091,14,30,2,78,8,2,290,6,4.292081,697.465343,30,24,24,31,24,24,23,23,27,24,22,24,24,24,22,23,72.870968,29.962025,78,29.759494,77.870968,29.632911,77.806452,29.797468,77.967742,29.835443,0,0,77.903226,29.721519,0.232653,0.253061,0.064286,0.002041,0.153061,0,0.060204,1.087719,0.276316,0.008772,0.657895,0,0.258772,0.254032,0.008065,0.604839,0,0.237903,0.031746,2.380952,0,0.936508,75,0,29.5,0,0.393333,0,12,13,3.45
Dorn199,0.746479,0,5.055556,10,0,1.309859,12,3.771084,14,100,3.070423,37,14,0.857143,0,0,0,0.12,0.166667,0.2,0.15,0,8.111111,0.058824,6.588235,0.705882,37.529412,0,3.352941,0.588235,0.04,0.4,0.647059,7.294118,17,16,2,69,6,9,284,12,5.057045,551.032389,48,24,25,49,1,25,25,25,48,1,24,25,25,25,25,25,70.469388,48,74.959184,47.894737,74.918367,47.947368,0,0,75,47.802632,0,0,74.734694,47.776316,0.59849,0.237256,0.032096,0,0.016362,0,0.030208,0.396425,0.053628,0,0.02734,0,0.050473,0.135279,0,0.068966,0,0.127321,0,0.509804,0,0.941176,0,0,0,0,1.846154,0,45,63,3.59
Dorn200,0.677686,0,5.310345,9,0,0.066116,1,10.782946,34,0,4.272727,20,20,0.708333,0,1,0,0.517241,0.066667,0.172414,0.035714,0.206897,4.90678,0.222222,11.111111,0.296296,39.740741,0,5.148148,0.333333,0.482759,0.310345,1.481481,10.666667,20,24,1,76,10,4,320,17,4.334963,1382.483515,30,28,29,31,29,29,1,29,1,1,18,29,29,29,29,24,76,30,76,29.844156,75.709677,29.935065,75.870968,29.857143,76,29.831169,0,0,75.903226,29.714286,0.016068,0.468809,0.02552,0.002836,0.104915,0,0.116257,29.176471,1.588235,0.176471,6.529412,0,7.235294,0.054435,0.006048,0.22379,0,0.247984,0.111111,4.111111,0,4.555556,37,0,41,0,1.108108,0,95,96,3.49
Dorn202,0.853503,0,4.820896,11,0,0.003185,1,11.053892,37,0,5.93949,37,43,0.627907,0,1,0,0,0.04,0.66,0.020408,0.06,7.56338,0.020833,8.270833,0.416667,51.3125,0.083333,5.25,0.208333,0,1.84,1.75,8.5,43,25,2,82,9,2,465,33,4.544311,3268.853774,50,1,48,51,50,50,1,50,50,50,50,1,1,50,50,50,0,0,81.960784,49.855422,81.901961,49.939759,0,0,0,0,0,0,81.72549,49.879518,0,0.673732,0.023691,0,0,0,0.133001,0,0,0,0,0,0,0.035163,0,0,0,0.197409,0,0,0,5.614035,0,0,0,0,0,0,167,481,2.59
Dorn207,0.588235,0,6.1,11,0,0.176471,1,1.619048,4,100,5.176471,37,6,1,0.679366,1,0.679366,0.111111,0.2,0.111111,0.125,0,7.066667,0.142857,2.285714,0.571429,22.857143,0,2.714286,0,0,0.555556,0.428571,3.428571,13,4,2,35,5,0,32,3,4.395415,158.123427,10,9,9,11,1,9,9,9,7,1,8,1,1,9,9,9,0,10,52,9.811321,51.545455,9.849057,0,0,0,0,0,0,51.636364,9.924528,0.248826,0.497653,0.061033,0,0,0,0.079812,2,0.245283,0,0,0,0.320755,0.122642,0,0,0,0.160377,0,0,0,1.307692,0,0,0,0,0,0,5,7,3.51
Dorn214,0.488889,0,5.5,9,0,0,0,5.088889,13,0,7.866667,45,7,0.875,0,1,0,0.222222,0,1.333333,0.1,0,3.333333,0,8.888889,0,29.777778,0,3.555556,1.333333,0,0.888889,0,8.888889,16,16,0,41,5,11,96,6,4.231596,254.875651,10,8,8,11,1,1,1,1,1,1,1,8,1,1,1,1,41,9.761905,41,9.190476,0,0,41,9.595238,41,9.761905,0,0,40.818182,9.071429,0.097222,0.340278,0,0.090278,0.069444,0,0.104167,3.5,0,0.928571,0.714286,0,1.071429,0,0.265306,0.204082,0,0.306122,0,0,0,0,0.769231,0,1.153846,0,1.5,0,18,28,3.33
Dorn218,0.593496,0,5.179487,13,0,0.878049,7,4.224638,19,100,5.03252,57,22,0.785714,0,0,0,0.026316,0,0.315789,0.173913,0.026316,4.862385,0.026316,7.315789,0.394737,28.815789,0,3.368421,0.131579,0.157895,0.315789,0.5,9.236842,18,23,2,74,9,5,409,9,4.548825,679.398121,48,38,38,49,38,38,38,38,47,1,38,38,38,38,38,38,74,48,73.979592,47.853333,73.857143,47.68,74,48,74,47.986667,0,0,73.897959,47.88,0.263231,0.160864,0.03273,0.002786,0.289694,0,0.038997,0.611111,0.124339,0.010582,1.100529,0,0.148148,0.203463,0.017316,1.800866,0,0.242424,0.085106,8.851064,0,1.191489,104,0,14,0,0.134615,0,38,43,3.82
Dorn224,0.916667,0,3.818182,5,0,1,2,3.1875,8,100,7.583333,20,3,0.75,0,0,0,0,0.222222,0,0.25,0,7.555556,0.166667,7.333333,0.666667,23,0,2,0,0,0.375,0.333333,5.333333,14,12,1,32,3,0,86,4,3.989972,79.566927,9,1,1,8,1,8,7,6,7,1,6,1,1,6,8,8,78,8.734177,78,8.64557,77.7,8.708861,0,0,0,0,0,0,77.7,8.696203,0.557692,0.217949,0.035256,0,0,0,0.035256,0.390805,0.063218,0,0,0,0.063218,0.161765,0,0,0,0.161765,0,0,0,1,0,0,0,0,0,0,4,4,3.32
Dorn225,0.643258,0,5.879032,11,0,0.092697,1,5.086592,28,0,5.275281,45,18,0.62963,0,1,0,0.1,0.066667,1.433333,0.034483,0,7.15625,0,7.857143,0.071429,70.071429,0,7.214286,1.678571,0,1.366667,2.892857,9.678571,18,8,1,138,14,6,271,31,5.036653,2331.263625,30,30,30,31,1,1,1,30,30,1,30,29,1,30,30,1,0,0,138,29.654676,137.677419,29.697842,138,29.920863,138,29.71223,0,0,137.709677,29.741007,0,0.647808,0.003568,0.004077,0.099898,0,0.107034,0,0,0,0,0,0,0.005507,0.006294,0.154209,0,0.165224,1.142857,28,0,30,24.5,0,26.25,0,1.071429,0,49,330,3.27
Dorn226,0.64,0,2.8125,7,0,0.24,1,1.785714,8,0,4.28,14,4,0.8,0,0,0,0.111111,0.3,0.444444,0.25,0,8.733333,0,4,0.5,32,0,3,0,0,0.333333,0.166667,4.833333,15,8,1,69,6,0,44,4,4.408776,126.711348,10,9,9,11,1,1,9,7,9,1,9,1,1,8,9,9,44.363636,9.685714,63.181818,9.928571,68.909091,9.785714,0,0,0,0,0,0,68.636364,9.8,0.267176,0.5,0.053435,0,0,0,0.053435,1.871429,0.2,0,0,0,0.2,0.10687,0,0,0,0.10687,0,0,0,1,0,0,0,0,0,0,5,5,3.56
Dorn229,0.593496,0,5.179487,13,0,0.878049,7,4.224638,19,100,5.03252,57,22,0.785714,0,0,0,0.026316,0.166667,0.157895,0.184211,0.026316,4.862385,0.032258,8.967742,0.483871,34.096774,0,4.16129,0.16129,0.157895,0.315789,0.612903,11.322581,18,23,2,73,9,5,409,12,4.488312,679.398121,48,38,37,49,38,38,38,38,47,1,38,38,38,38,38,38,73,48,73,47.891892,72.938776,47.824324,73,47.351351,73,47.972973,0,0,72.897959,47.837838,0.262901,0.161088,0.038354,0.002789,0.290098,0,0.039052,0.612732,0.145889,0.01061,1.103448,0,0.148541,0.238095,0.017316,1.800866,0,0.242424,0.072727,7.563636,0,1.018182,104,0,14,0,0.134615,0,37,42,2.82
Dorn233,0.457143,0,5.65,8,0,0.028571,1,0.928571,3,100,2.914286,14,4,1,0,0,0,0.111111,0.1,0.444444,0.111111,0,6.714286,0,25.5,0.875,60,0.125,4.375,0,0.333333,0.555556,1.25,27.375,14,32,2,139,15,0,224,5,3.756182,294.413436,10,9,9,11,1,1,1,8,10,9,9,1,9,9,9,1,139,9.785714,139,9.871429,139,9.714286,0,0,139,9.928571,0,0,139,9.828571,0.0625,0.320313,0.070313,0,0.066406,0,0.056641,5.125,1.125,0,1.0625,0,0.90625,0.219512,0,0.207317,0,0.176829,0,0.944444,0,0.805556,0,0,0,0,0.852941,0,14,14,3.35
Dorn234,0.915842,0,5.248649,10,0,1.158416,3,7.443478,34,100,7.113861,45,29,0.647059,0,1,0,0.232558,0.04,0.162791,0.02381,0.093023,8.295652,0.170732,11.02439,0.682927,42.390244,0.073171,3.585366,0.073171,0.186047,0.627907,0.829268,12.585366,28,40,3,103,8,2,606,36,4.367647,1638.084045,50,43,42,51,43,43,39,43,50,43,42,43,43,42,42,43,75.980392,49.8625,78.980392,49.775,78.921569,49.7875,79,49.875,0,0,0,0,78.647059,49.85,0.182037,0.459174,0.045149,0.001441,0,0,0.064361,2.522427,0.248021,0.007916,0,0,0.353562,0.098326,0.003138,0,0,0.140167,0.031915,0,0,1.425532,0,0,44.666667,0,0,0,63,66,3.68
Dorn236,0.909605,0,4.310559,7,0,0.180791,2,8.93299,38,100,7.435028,37,21,0.633333,0.634097,0.207514,1,0.102041,0.34,0.061224,0.058824,0,7.544554,0,6.875,0.53125,38.03125,0,4.03125,0.03125,0.020408,0.571429,1.28125,7.5625,22,8,1,64,7,1,275,23,4.532821,1280.454929,50,47,49,38,1,1,37,42,42,1,32,49,49,45,47,37,67,46.676471,67,49.264706,66.941176,43.323529,67,50,67,50,0,0,66.921569,49.294118,0.078728,0.574565,0.056775,0.002271,0.005299,0,0.093111,7.298077,0.721154,0.028846,0.067308,0,1.182692,0.098814,0.003953,0.009223,0,0.162055,0.04,0.093333,0,1.64,2.333333,0,41,0,17.571429,0,29,29,3.31
Dorn238,0.619048,0,5.967742,10,0,0.02381,1,2.06,5,0,5.047619,28,8,1,0,0,0,0.3,0.2,0.1,0.111111,0.9,4.146341,0.375,12.5,1,47,0.125,6,0.25,0.7,0.6,1.25,15.375,10,20,2,92,15,2,123,4,4.21329,244.272346,10,10,10,11,10,10,10,9,8,10,8,1,10,10,9,10,0,0,92,9.870968,91.636364,9.666667,0,0,91.909091,9.860215,0,0,91.909091,9.83871,0,0.242021,0.055851,0,0.329787,0,0.06383,0,0,0,0,0,0,0.230769,0,1.362637,0,0.263736,0,5.904762,0,1.142857,0,0,0,0,0.193548,0,4,5,3.8
Dorn243,0.514286,0,5.155172,10,0,3.148571,15,3.333333,15,100,4.622857,28,17,0.736842,0.819067,0.697486,0.92582,0.3,0,0.566667,0.5,0.066667,8.360825,0.066667,0,0.266667,35.833333,0,3.1,0.133333,0.6,0.433333,0.366667,3.1,33,0,2,315,22,2,93,17,5.206649,1128.687064,30,30,30,31,30,30,30,30,30,1,28,30,30,30,30,30,0,0,314.935484,29.841772,314.935484,29.835443,314.774194,29.493671,315,30,0,0,314.935484,29.753165,0,0.706481,0.027778,0.011111,0.012037,0,0.118519,0,0,0,0,0,0,0.039318,0.015727,0.017038,0,0.167759,0.4,0.433333,0,4.266667,1.083333,0,10.666667,0,9.846154,0,8,8,3.34
Dorn244,0.425926,0,5.862069,12,0,0.685185,4,3.04878,18,100,4.231481,28,19,0.8,0,1,0,0.179487,0.142857,0.230769,0.255814,0.179487,5.986486,0.0625,3.625,0.46875,25.34375,0.03125,2.875,0.21875,0.307692,0.512821,0.09375,4.96875,22,8,2,84,9,5,241,16,5.040554,1045.323886,49,39,39,48,38,39,39,39,49,39,35,39,39,39,39,39,83.98,49,83.94,48.858824,83.96,48.729412,83.98,48.905882,84,48.917647,0,0,83.96,48.8,0.248582,0.347826,0.057656,0.011342,0.062382,0,0.128544,1.39924,0.231939,0.045627,0.250951,0,0.51711,0.165761,0.032609,0.179348,0,0.369565,0.196721,1.081967,0,2.229508,5.5,0,11.333333,0,2.060606,0,94,103,2.79
Dorn245,0.586957,0,4.711864,10,0,1.576087,5,1.627273,6,100,6.347826,57,20,1,0,1,0,0.6,0.1,0.2,0.55102,0.04,6.163934,0,3.818182,0.818182,30.954545,0,3.454545,0.181818,0.4,0.36,0.181818,6.772727,17,8,5,89,8,1,164,15,4.733035,834.458688,30,25,25,31,25,1,18,25,25,1,18,25,25,25,25,18,82.258065,29.872093,85,29.825581,84.967742,29.976744,84.774194,29.790698,84.935484,29.627907,0,0,84.709677,29.825581,0.264865,0.338378,0.112432,0.004324,0.042162,0,0.077838,1.277551,0.42449,0.016327,0.159184,0,0.293878,0.332268,0.01278,0.124601,0,0.230032,0.038462,0.375,0,0.692308,9.75,0,18,0,1.846154,0,37,66,2.92
Dorn246,0.440678,0,4.78125,10,0,2.59322,11,2.721311,11,100,5.254237,43,7,0.857143,0.57735,1,0.57735,0.2,0,1,0.5,0,8.263158,0,0,0.2,41.1,0,3.8,0,1.5,0.3,0.1,4.2,32,0,2,281,22,0,42,10,4.966671,354.632613,10,10,10,9,1,1,10,10,10,1,10,1,10,10,10,10,0,0,280.181818,9.921986,280.909091,9.953901,0,0,281,9.964539,0,0,280.909091,9.882979,0,0.706173,0.034568,0,0.034568,0,0.103704,0,0,0,0,0,0,0.048951,0,0.048951,0,0.146853,0,1,0,3,0,0,0,0,3,0,19,20,3.34
Dorn252,0.55,0,6.2,8,2,1.4,4,1.952381,8,34.59,3.8,20,3,1,0,0,0,0.428571,0,0,0.533333,0,8,0,6.857143,0.142857,27,0,2,0,0.571429,0.142857,0.142857,7.714286,16,24,1,68,7,0,58,3,4.458474,149.338792,8,7,1,10,1,1,7,7,8,1,7,1,7,7,7,7,71,8.75,63.6,8.916667,71,8.875,0,0,0,0,0,0,70.8,8.805556,0.18595,0.429752,0.024793,0,0,0,0.095041,2.311111,0.133333,0,0,0,0.511111,0.057692,0,0,0,0.221154,0,0,0,3.833333,0,0,0,0,0,0,2,2,3.91
Dorn260,0.546125,0,5.303922,11,0,5.295203,41,5.426523,41,31.545,4.95572,41,22,0.538462,0,0,0,0.138889,0.122449,1,0.589041,0.027778,9.581197,0.033333,7.266667,0.266667,55.366667,0.033333,4.6,0.233333,0.5,1.277778,0,10.066667,21,24,2,108,12,1,403,17,4.890585,1795.694741,49,36,36,50,36,36,35,36,49,36,36,36,36,36,1,35,136.980392,49.768116,136.941176,49.913043,137,49.913043,136.803922,49.927536,137,50,0,0,136.705882,49.884058,0.290309,0.475986,0.015437,0.001715,0.008148,0,0.078902,1.639586,0.053176,0.005908,0.028065,0,0.271787,0.032432,0.003604,0.017117,0,0.165766,0.111111,0.527778,0,5.111111,4.75,0,46,0,9.684211,0,184,275,3.73
Dorn268,0.362694,0,5.4,12,0,6.284974,20,6.056034,22,100,4.212435,51,27,0.6875,0,1,0,0.478261,0.16,0.586957,0.525,0.021739,4.651007,0,2.842105,1.026316,35.552632,0,4.421053,0.947368,0.086957,0.543478,0.789474,6.447368,20,8,6,174,13,8,279,26,4.825537,2227.342926,50,46,46,51,46,1,45,46,50,1,45,46,46,46,45,46,173.980392,49.817143,173.901961,49.891429,173.980392,49.942857,174,49.891429,0,0,0,0,173.941176,49.885714,0.152201,0.5,0.077358,0.006918,0,0,0.109434,3.285124,0.508264,0.045455,0,0,0.719008,0.154717,0.013836,0,0,0.218868,0.089431,0,0,1.414634,0,0,15.818182,0,0,0,162,242,3.71
Dorn270,0.664908,0,5.132911,10,0,4.216359,22,6.168317,30,28.5,5.74934,43,29,0.774194,0.461727,0.091287,0.816497,0.24,0,1.38,0.5,0.68,9.119617,0.04,0,0.5,51.96,0.02,4.26,0.12,0.68,1.18,0.56,4.06,34,0,4,306,21,3,203,47,5.304966,3674.052473,50,50,49,47,50,50,46,50,49,50,50,49,50,49,50,50,0,0,307.980392,49.779935,307.941176,49.880259,307.823529,49.864078,0,0,0,0,307.921569,49.770227,0,0.724285,0.036736,0.001547,0,0,0.141531,0,0,0,0,0,0,0.050721,0.002136,0,0,0.195408,0.042105,0,0,3.852632,0,0,91.5,0,0,0,77,77,3.44
Dorn273,0.620112,0,4.863014,10,0,2.608939,9,3.572917,18,31.545,3.843575,28,14,0.8125,0.576179,0.3515,0.78072,0.2,0,1.066667,0.5,0.566667,9.28,0.1,0,0.433333,43,0.033333,3.366667,0.066667,0.366667,1.433333,0.6,3.033333,36,0,2,151,12,1,103,18,5.200607,1801.62849,30,30,30,29,30,30,30,28,28,30,28,30,28,28,30,30,0,0,154,29.709677,153.935484,29.812903,154,30,0,0,0,0,153.870968,29.729032,0,0.692486,0.062742,0.000775,0,0,0.147947,0,0,0,0,0,0,0.090604,0.001119,0,0,0.213647,0.012346,0,0,2.358025,0,0,191,0,0,0,13,14,2.96
Dorn274,0.527066,0,4.604348,11,0,3.062678,21,3.66005,24,0,6.150997,51,36,0.868421,0,0,0,0.086957,0.125,0.891304,0.512195,0.152174,10.282895,0,12.675,1.3,68.075,0,4.125,0.925,0.934783,1.217391,0.2,14.55,42,48,6,122,15,6,587,26,5.023496,2826.541403,48,46,46,50,46,1,46,46,42,1,46,46,45,46,46,46,122,48.98374,121.96,48.869919,121.9,48.902439,121.3,48.869919,121.96,48.878049,0,0,121.98,48.926829,0.012599,0.527718,0.080994,0.00288,0.061195,0,0.102592,41.885714,6.428571,0.228571,4.857143,0,8.142857,0.153479,0.005457,0.115962,0,0.194407,0.035556,0.755556,0,1.266667,21.25,0,35.625,0,1.676471,0,273,406,2.76
Dorn277,0.645963,0,4.157407,12,0,1.490683,7,1.354497,7,100,4.124224,22,23,0.666667,0,1,0,0.1875,0.28,0.166667,0.514286,0.333333,8.743902,0.058824,4.882353,0.823529,36.852941,0,2.970588,0.323529,0.625,0.416667,0,6.911765,27,12,4,104,7,4,253,17,4.991519,1311.101135,50,48,48,49,48,47,48,48,50,1,48,48,47,48,1,48,104,49.047619,103.980392,49.866667,103.960784,49.885714,103.666667,49.942857,0,0,0,0,103.862745,49.733333,0.050305,0.554878,0.10747,0.003049,0,0,0.105183,11.030303,2.136364,0.060606,0,0,2.090909,0.193681,0.005495,0,0,0.18956,0.028369,0,0,0.978723,0,0,34.5,0,0,0,92,93,3.13
Dorn279,0.376623,0,6.297297,12,0,0.831169,4,2.482759,12,100,3.649351,28,9,0.8,0,0,0,0.15,0.066667,0.45,0.37931,0.2,6.08,0.111111,4.666667,0.555556,31.166667,0.055556,3.277778,0.333333,0.5,0.8,0,6.5,22,8,2,84,9,5,191,13,4.969085,660.591226,30,20,20,30,20,19,19,18,27,20,17,20,20,19,1,17,83.967742,29.211765,83.935484,29.752941,83.967742,29.658824,84,29.882353,84,29.752941,0,0,83.935484,29.811765,0.322304,0.313725,0.050245,0.004902,0.080882,0,0.093137,0.973384,0.155894,0.015209,0.250951,0,0.288973,0.160156,0.015625,0.257813,0,0.296875,0.097561,1.609756,0,1.853659,16.5,0,19,0,1.151515,0,45,45,3.48
Dorn287,0.616883,0,5.766756,12,0,5.91342,42,10.517928,84,30.53,7.606061,43,24,0.566667,0.785523,0.710047,0.96875,0.111111,0.16,1.777778,0.531646,0.4,11.384211,0,0.054054,1.081081,76.405405,0,5.162162,0.567568,0.666667,0.822222,0,4.891892,34,1,7,176,13,4,256,68,5.140793,2566.2733,50,45,42,51,45,1,45,45,46,1,42,45,45,45,1,41,176,50,175.941176,49.830508,175.921569,49.745763,176,50,176,49.870056,0,0,175.921569,49.80226,0.09788,0.551122,0.057668,0.000623,0.153678,0,0.067955,5.630573,0.589172,0.006369,1.570064,0,0.694268,0.104638,0.001131,0.278846,0,0.123303,0.010811,2.664865,0,1.178378,246.5,0,109,0,0.442191,0,87,110,3.38
Dorn289,0.563636,0,5.485714,9,0,1.290909,5,1.642857,5,28.5,3.872727,36,5,1,0,0,0,0.142857,0.1,1.285714,0.6,0.714286,9,0,0,0.166667,51.166667,0,4.333333,0.666667,1,0.857143,0,2.333333,30,0,1,105,10,3,40,6,5.035805,291.427263,10,7,7,10,7,1,1,7,9,1,6,7,7,6,1,7,106,9.859813,106,9.82243,106,10,106,10,0,0,0,0,105.272727,9.82243,0.362903,0.493952,0.012097,0.004032,0,0,0.080645,1.361111,0.033333,0.011111,0,0,0.222222,0.02449,0.008163,0,0,0.163265,0.333333,0,0,6.666667,0,0,20,0,0,0,9,9,2.45
Dorn290,0.575916,0,6.085714,9,0,11.732984,29,11.732984,29,100,2.486911,40,20,0.2,0,0,0,1,0,0.033333,0.5,0,5.992424,0,20,0,54,0,5.366667,0.033333,1.7,0.033333,1.333333,22.466667,19,20,0,79,6,1,674,29,3.70635,1290.512227,30,1,30,31,1,1,1,1,1,1,1,1,1,30,1,1,0,0,79,25.125,0,0,0,0,0,0,0,0,78.612903,27.35,0,0.488889,0,0,0,0,0.095062,0,0,0,0,0,0,0,0,0,0,0.194444,0,0,0,0,0,0,0,0,0,0,207,416,3.78
